dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0166666666666666,6.016388888888889,0.0,0.0027625581288272,0.0166666666666666,0.0,True,1281,3,1,True,False,terminal
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,100.0,5.859385791242691,0.0,100.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,34.544444444444444,,94.31818181818184,5.725862148349371,0.0,55.38461538461539,False,1281,3,1,True,False,terminal
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,10,1.67,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.35,,100.0,5.859385791242691,0.0,100.0,False,1281,3,1,True,False,terminal
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,22.711111111111112,,0.7561436672967864,3.764445876881993,22.711111111111112,0.0,True,641,3,1,True,False,terminal
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.37777777777778,,51.41776937618148,5.863990054790737,0.0,100.0,False,641,3,1,True,False,terminal
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.21111111111111,,94.5179584120983,5.836364473502463,0.0,90.9090909090909,False,641,3,1,True,False,terminal
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,33.98888888888889,,95.27410207939508,5.633776877388462,0.0,24.24242424242424,False,641,3,1,True,False,terminal
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.37777777777778,,30.056710775047257,5.863990054790737,0.0,39.39393939393939,False,641,3,1,True,False,terminal
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,35.32222222222222,,33.0812854442344,5.854781527694645,0.0,48.48484848484848,False,641,3,1,True,False,terminal
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,20,3.33,2023-11-13 03:44:01,2023-11-13 09:46:00,6.03,0.0444444444444444,5.988611111111111,0.0,0.0073668216768727,0.0444444444444444,0.0,True,641,3,1,True,False,terminal
