dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,aggregate,10,10.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,5,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.36666666666666664,0.4166666666666667,,0.4680851063829787,0.36666666666666664,0.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,,0.0,0.0,0.0,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7,0.08333333333333333,,0.8936170212765957,0.0,100.0,True,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,aggregate,20,20.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,2,3,1,True,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,RMS-Trend (kσ),rms_trend,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,3σ Rule (σ=3.0),three_sigma,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.7833333333333333,0.0,0.0,1.0,0.7833333333333333,0.0,True,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Hotelling T²,hotelling_t2,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.8666666666666667,,100.0,1.1063829787234043,0.0,100.0,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Isolation Forest,isolation_forest,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Deep SVDD,deep_svdd,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,0.0,,0.0,0.0,0.0,0.0,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,LSTM-Autoencoder,lstm_ae,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,TCN-Autoencoder,tcn,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
XJTU-SY,Bearing1_1,42,Transformer-AD,transformer_ad,decimate,1,1.0,2019-01-01 01:15:00,2019-01-01 02:02:00,0.78,,,,,,,False,10,10,3,False,False,terminal,rms_kurt,load_pipeline (invariant)
