dataset,short_name,method,metric,n_runs_with_lead,n_runs_tested,n_runs_excluded_unscoreable,run_diffs,median_diff_h,n_pos,n_neg,n_ties,n_effective,p_floor_two_sided,sign_test_p,all_same_sign,holm_p,holm_reject,family_size,indicator,median_shift_vs_rms_kurt_h,sign_pattern
Ferrara,isolation_forest,Isolation Forest,raw,6,6,0,"-1.1072, -0.1161, +0.0067, -0.0344, -0.3289, +0.0389",-0.07527777777777775,2,4,0,6,0.03125,0.6875,False,1.0,False,44.0,kurt_only,0.0,2+/4-/0=
Ferrara,lstm_ae,LSTM-Autoencoder,raw,6,6,0,"-1.2939, +0.0608, +0.0067, +0.0000, +0.1038, -0.0005",0.0033333333333333062,4,2,0,6,0.03125,0.6875,False,1.0,False,44.0,kurt_only,0.0,4+/2-/0=
Ferrara,one_class_svm,One-Class SVM (nu=0.05),raw,6,6,0,"-0.2353, +0.0164, +0.0067, +0.0228, +0.1256, +0.0244",0.01958333333333337,5,1,0,6,0.03125,0.21875,False,1.0,False,44.0,kurt_only,0.0,5+/1-/0=
Ferrara,rms_trend,RMS-Trend (kσ),raw,6,6,0,"+0.0108, +0.0092, -0.0150, +0.0072, -0.0133, -0.0508",-0.0030555555555555475,3,3,0,6,0.03125,1.0,False,1.0,False,44.0,kurt_only,0.0,3+/3-/0=
Ferrara,tcn,TCN-Autoencoder,raw,6,6,0,"-0.9289, +0.0511, +0.0067, +0.0000, +0.0505, -0.0005",0.0033333333333333062,4,2,0,6,0.03125,0.6875,False,1.0,False,44.0,kurt_only,0.0,4+/2-/0=
Ferrara,three_sigma,3σ Rule (σ=3.0),raw,6,6,0,"-0.9894, -0.3358, +0.0067, +0.0244, -0.0489, +0.1825",-0.021111111111111164,3,3,0,6,0.03125,1.0,False,1.0,False,44.0,kurt_only,0.0,3+/3-/0=
Ferrara,transformer_ad,Transformer-AD,raw,6,6,0,"-1.5211, +0.0692, +0.0067, +0.0000, +0.1853, -0.0005",0.0033333333333333062,4,2,0,6,0.03125,0.6875,False,1.0,False,44.0,kurt_only,0.0,4+/2-/0=
IMS,cusum,"CUSUM (k=0.5, h=5.0)",raw,3,3,0,"+4.1533, +4.6667, +4.2667",4.266666666666669,3,0,0,3,0.25,0.25,True,1.0,False,44.0,kurt_only,0.0,3+/0-/0=
IMS,deep_svdd,Deep SVDD,raw,3,3,0,"+8.9298, +0.0000, +0.0000",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,ewma,"EWMA (λ=0.2, k=3.0)",raw,3,3,0,"-3.8867, +4.3333, +2.1000",2.1000000000000014,2,1,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/1-/0=
IMS,hotelling_t2,Hotelling T²,raw,3,3,0,"+1.0000, +1.1667, +81.7367",1.1666666666666643,3,0,0,3,0.25,0.25,True,1.0,False,44.0,kurt_only,0.0,3+/0-/0=
IMS,isolation_forest,Isolation Forest,raw,3,3,0,"-0.6667, +16.8667, +3.4333",3.4333333333333336,2,1,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/1-/0=
IMS,lstm_ae,LSTM-Autoencoder,raw,3,3,0,"-1.3889, -0.4167, +56.1250",-0.4166666666666572,1,2,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/2-/0=
IMS,one_class_svm,One-Class SVM (nu=0.05),raw,3,3,0,"-2.4333, -5.5000, +1.5333",-2.4333333333332803,1,2,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/2-/0=
IMS,rms_trend,RMS-Trend (kσ),raw,3,3,0,"-0.1667, +0.0000, +2.3667",0.0,1,1,1,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/1-/1=
IMS,tcn,TCN-Autoencoder,raw,3,3,0,"-1.3889, -0.4167, +9.0000",-0.4166666666666572,1,2,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/2-/0=
IMS,three_sigma,3σ Rule (σ=3.0),raw,3,3,0,"+25.8131, +15.1000, -1.0000",15.099999999999994,2,1,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/1-/0=
IMS,transformer_ad,Transformer-AD,raw,3,3,0,"-1.3889, -0.4167, +68.7917",-0.4166666666666572,1,2,0,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/2-/0=
XJTU-SY,cusum,"CUSUM (k=0.5, h=5.0)",raw,10,10,0,"+0.0000, -0.0200, +0.0000, +0.0000, +0.0000, +0.0500, -0.0333, +0.0000, +0.0000, +0.0000",0.0,1,2,7,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/2-/7=
XJTU-SY,deep_svdd,Deep SVDD,raw,10,10,0,"+0.0667, +0.0000, +0.0000, -0.1700, +0.0000, +0.0000, +0.1333, -0.0067, +0.0000, +0.1267",0.0,3,2,5,5,0.0625,1.0,False,1.0,False,44.0,kurt_only,0.0,3+/2-/5=
XJTU-SY,ewma,"EWMA (λ=0.2, k=3.0)",raw,10,10,0,"+0.0000, -0.0333, +0.0000, +0.0000, +0.0000, -0.0167, +0.0133, +0.0133, +0.0000, +0.0000",0.0,2,2,6,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/2-/6=
XJTU-SY,hotelling_t2,Hotelling T²,raw,10,10,0,"+0.0000, +0.0333, +0.0000, +0.0000, +0.0000, +0.8433, +0.0000, +0.0000, +0.0000, +0.0000",0.0,2,0,8,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.0,2+/0-/8=
XJTU-SY,isolation_forest,Isolation Forest,raw,10,10,0,"+0.0000, -0.0567, +0.0417, -0.1167, -0.2444, -0.1167, -0.2333, +0.0133, -0.0889, -0.2000",-0.10277777777777772,2,7,1,9,0.00390625,0.1796875,False,1.0,False,44.0,kurt_only,0.0,2+/7-/1=
XJTU-SY,lstm_ae,LSTM-Autoencoder,raw,3,3,0,"+0.1667, +0.0000, +0.0000",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
XJTU-SY,one_class_svm,One-Class SVM (nu=0.05),raw,10,10,0,"+0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.0633, +0.0000, +0.0000, +0.0000, +0.0000",0.0,1,0,9,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/9=
XJTU-SY,rms_trend,RMS-Trend (kσ),raw,10,10,0,"+0.0000, +0.0000, +0.0500, -0.1667, +0.0000, +0.0000, +0.0000, +0.0333, +0.0000, -0.0667",0.0,2,2,6,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/2-/6=
XJTU-SY,tcn,TCN-Autoencoder,raw,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
XJTU-SY,three_sigma,3σ Rule (σ=3.0),raw,10,10,0,"+0.0000, +0.0333, +0.0000, +0.1533, +0.0000, +0.1167, -0.0033, +0.0000, +0.0000, +0.0000",0.0,3,1,6,4,0.125,0.625,False,1.0,False,44.0,kurt_only,0.0,3+/1-/6=
XJTU-SY,transformer_ad,Transformer-AD,raw,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
FEMTO,cusum,"CUSUM (k=0.5, h=5.0)",gated_D7,6,4,2,"-0.0478, +0.0000, -0.0050, +0.0678",-0.0024999999999999988,1,2,1,3,0.25,1.0,False,1.0,False,44.0,kurt_only,-0.0024999999999999988,1+/2-/1=
FEMTO,deep_svdd,Deep SVDD,gated_D7,6,4,2,"-0.0750, -0.0078, +0.0200, +0.0078",-1.0408340855860843e-17,2,2,0,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0033333333333333184,2+/2-/0=
FEMTO,ewma,"EWMA (λ=0.2, k=3.0)",gated_D7,6,4,2,"-0.0500, +0.0289, -0.0050, +0.0922",0.011944444444444442,2,2,0,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.011944444444444442,2+/2-/0=
FEMTO,hotelling_t2,Hotelling T²,gated_D7,6,4,2,"+0.0000, -0.0267, -0.0328, -0.1194",-0.029722222222222205,0,3,1,3,0.25,0.25,True,1.0,False,44.0,kurt_only,-0.029722222222222205,0+/3-/1=
FEMTO,isolation_forest,Isolation Forest,gated_D7,6,4,2,"+0.1044, +0.0344, -0.0050, -0.1161",0.014722222222222213,2,2,0,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.014722222222222213,2+/2-/0=
FEMTO,lstm_ae,LSTM-Autoencoder,gated_D7,6,4,2,"+0.0000, +0.0000, -0.0106, -0.1439",-0.005324074074074075,0,2,2,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.005324074074074075,0+/2-/2=
FEMTO,one_class_svm,One-Class SVM (nu=0.05),gated_D7,6,4,2,"+0.0000, +0.0000, +0.0000, +0.1311",0.0,1,0,3,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/3=
FEMTO,rms_trend,RMS-Trend (kσ),gated_D7,6,4,2,"-0.0422, -0.0078, +0.0017, -0.1050",-0.025000000000000012,1,3,0,4,0.125,0.625,False,1.0,False,44.0,kurt_only,0.00722222222222221,1+/3-/0=
FEMTO,tcn,TCN-Autoencoder,gated_D7,6,4,2,"+0.0000, +0.0000, -0.0083, -0.0056",-0.002777777777777768,0,2,2,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.002777777777777768,0+/2-/2=
FEMTO,three_sigma,3σ Rule (σ=3.0),gated_D7,6,4,2,"+0.1144, +0.0344, -0.0239, -0.0917",0.005277777777777777,2,2,0,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0002777777777778004,2+/2-/0=
FEMTO,transformer_ad,Transformer-AD,gated_D7,6,4,2,"+0.0000, +0.0000, -0.0106, -0.0011",-0.0005555555555555314,0,2,2,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.0005555555555555314,0+/2-/2=
Ferrara,cusum,"CUSUM (k=0.5, h=5.0)",gated_D7,6,2,4,"+0.0022, +0.1778",0.09000000000000002,2,0,0,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.12111111111111111,2+/0-/0=
Ferrara,deep_svdd,Deep SVDD,gated_D7,6,2,4,"+0.0003, -0.0069",-0.0033333333333333305,1,1,0,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.002777777777777768,1+/1-/0=
Ferrara,ewma,"EWMA (λ=0.2, k=3.0)",gated_D7,6,2,4,"-1.1444, +0.0878",-0.5283333333333333,1,1,0,2,0.5,1.0,False,1.0,False,44.0,kurt_only,-0.41388888888888886,1+/1-/0=
Ferrara,hotelling_t2,Hotelling T²,gated_D7,6,2,4,"-1.0250, -0.3089",-0.6669444444444443,0,2,0,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.6033333333333333,0+/2-/0=
Ferrara,isolation_forest,Isolation Forest,gated_D7,6,2,4,"-1.1072, -0.3289",-0.7180555555555554,0,2,0,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.6019444444444444,0+/2-/0=
Ferrara,lstm_ae,LSTM-Autoencoder,gated_D7,6,2,4,"+0.0444, -0.1022",-0.028888888888888853,1,1,0,2,0.5,1.0,False,1.0,False,44.0,kurt_only,-0.028888888888888853,1+/1-/0=
Ferrara,one_class_svm,One-Class SVM (nu=0.05),gated_D7,6,2,4,"+0.0000, -0.1056",-0.05277777777777777,0,1,1,1,1.0,1.0,True,1.0,False,44.0,kurt_only,-0.05277777777777777,0+/1-/1=
Ferrara,rms_trend,RMS-Trend (kσ),gated_D7,6,2,4,"+0.0108, -0.0133",-0.0012500000000000046,1,1,0,2,0.5,1.0,False,1.0,False,44.0,kurt_only,-0.008472222222222246,1+/1-/0=
Ferrara,tcn,TCN-Autoencoder,gated_D7,6,2,4,"+0.0256, +0.0000",0.012777777777777772,1,0,1,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.012777777777777772,1+/0-/1=
Ferrara,three_sigma,3σ Rule (σ=3.0),gated_D7,6,2,4,"-0.9894, -0.0956",-0.5425,0,2,0,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.44472222222222224,0+/2-/0=
Ferrara,transformer_ad,Transformer-AD,gated_D7,6,2,4,"-0.3078, -0.0189",-0.16333333333333347,0,2,0,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.16333333333333347,0+/2-/0=
IMS,cusum,"CUSUM (k=0.5, h=5.0)",gated_D7,3,3,0,"+0.0000, +0.0000, +4.2667",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,-4.266666666666669,1+/0-/2=
IMS,deep_svdd,Deep SVDD,gated_D7,3,3,0,"+8.9298, +0.0000, +0.0000",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,ewma,"EWMA (λ=0.2, k=3.0)",gated_D7,3,3,0,"+0.0000, +0.0000, +2.1000",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,-2.1000000000000014,1+/0-/2=
IMS,hotelling_t2,Hotelling T²,gated_D7,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,-3.5,0+/0-/3=
IMS,isolation_forest,Isolation Forest,gated_D7,3,3,0,"+0.0000, +0.0000, +3.4333",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,-3.4333333333333336,1+/0-/2=
IMS,lstm_ae,LSTM-Autoencoder,gated_D7,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,one_class_svm,One-Class SVM (nu=0.05),gated_D7,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,rms_trend,RMS-Trend (kσ),gated_D7,3,3,0,"+0.0000, +0.0000, +2.3667",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,tcn,TCN-Autoencoder,gated_D7,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,three_sigma,3σ Rule (σ=3.0),gated_D7,3,3,0,"+0.0000, +0.0000, +2.1667",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,transformer_ad,Transformer-AD,gated_D7,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
XJTU-SY,cusum,"CUSUM (k=0.5, h=5.0)",gated_D7,10,3,7,"+0.0000, -0.1167, +0.0000",0.0,0,1,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/2=
XJTU-SY,deep_svdd,Deep SVDD,gated_D7,10,3,7,"-0.2125, +0.0000, -0.0067",-0.006666666666666654,0,2,1,2,0.5,0.5,True,1.0,False,44.0,kurt_only,-0.006666666666666654,0+/2-/1=
XJTU-SY,ewma,"EWMA (λ=0.2, k=3.0)",gated_D7,10,3,7,"+0.0000, -0.1167, +0.0000",0.0,0,1,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/2=
XJTU-SY,hotelling_t2,Hotelling T²,gated_D7,10,3,7,"+0.0000, -0.2733, +0.0000",0.0,0,1,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/2=
XJTU-SY,isolation_forest,Isolation Forest,gated_D7,10,3,7,"+0.0458, -0.1167, +0.0000",0.0,1,1,1,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/1-/1=
XJTU-SY,lstm_ae,LSTM-Autoencoder,gated_D7,3,2,1,"-0.2500, +0.0000",-0.125,0,1,1,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/1=
XJTU-SY,one_class_svm,One-Class SVM (nu=0.05),gated_D7,10,3,7,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
XJTU-SY,rms_trend,RMS-Trend (kσ),gated_D7,10,3,7,"-0.1250, +0.0000, +0.0333",0.0,1,1,1,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/1-/1=
XJTU-SY,tcn,TCN-Autoencoder,gated_D7,3,2,1,"+0.0000, +0.0000",0.0,0,0,2,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/2=
XJTU-SY,three_sigma,3σ Rule (σ=3.0),gated_D7,10,3,7,"+0.0000, -0.1167, +0.0000",0.0,0,1,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/2=
XJTU-SY,transformer_ad,Transformer-AD,gated_D7,3,2,1,"+0.0000, +0.0000",0.0,0,0,2,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/2=
FEMTO,cusum,"CUSUM (k=0.5, h=5.0)",gated_strict,6,6,0,"+0.0000, +0.0000, -0.0478, +0.0000, -0.0050, +0.0678",0.0,1,2,3,3,0.25,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/2-/3=
FEMTO,deep_svdd,Deep SVDD,gated_strict,6,6,0,"+0.0000, +0.0000, -0.0750, -0.0078, +0.0200, +0.0078",0.0,2,2,2,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0033333333333333288,2+/2-/2=
FEMTO,ewma,"EWMA (λ=0.2, k=3.0)",gated_strict,6,6,0,"+0.0000, +0.0000, -0.0500, +0.0289, -0.0050, +0.0922",0.0,2,2,2,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/2-/2=
FEMTO,hotelling_t2,Hotelling T²,gated_strict,6,6,0,"+0.0000, +0.0000, +0.0000, -0.0267, -0.0328, -0.1194",-0.01333333333333333,0,3,3,3,0.25,0.25,True,1.0,False,44.0,kurt_only,-0.01333333333333333,0+/3-/3=
FEMTO,isolation_forest,Isolation Forest,gated_strict,6,6,0,"+0.0000, +0.0000, +0.1044, +0.0344, -0.0050, -0.1161",0.0,2,2,2,4,0.125,1.0,False,1.0,False,44.0,kurt_only,0.0,2+/2-/2=
FEMTO,lstm_ae,LSTM-Autoencoder,gated_strict,6,6,0,"+0.0000, +0.0000, +0.0000, +0.0000, -0.0106, -0.1439",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.0,0+/2-/4=
FEMTO,one_class_svm,One-Class SVM (nu=0.05),gated_strict,6,6,0,"+0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.1311",0.0,1,0,5,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/5=
FEMTO,rms_trend,RMS-Trend (kσ),gated_strict,6,6,0,"+0.0000, +0.0000, -0.0422, -0.0078, +0.0017, -0.1050",-0.0038888888888888896,1,3,2,4,0.125,0.625,False,1.0,False,44.0,kurt_only,0.028333333333333332,1+/3-/2=
FEMTO,tcn,TCN-Autoencoder,gated_strict,6,6,0,"+0.0000, +0.0000, +0.0000, +0.0000, -0.0083, -0.0056",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.0,0+/2-/4=
FEMTO,three_sigma,3σ Rule (σ=3.0),gated_strict,6,6,0,"+0.0000, +0.0000, +0.1144, +0.0344, -0.0239, -0.0917",0.0,2,2,2,4,0.125,1.0,False,1.0,False,44.0,kurt_only,-0.004999999999999977,2+/2-/2=
FEMTO,transformer_ad,Transformer-AD,gated_strict,6,6,0,"+0.0000, +0.0000, +0.0000, +0.0000, -0.0106, -0.0011",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.0,0+/2-/4=
Ferrara,cusum,"CUSUM (k=0.5, h=5.0)",gated_strict,6,6,0,"+0.0022, +0.0000, +0.0000, +0.0000, +0.1778, +0.0000",0.0,2,0,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.01916666666666665,2+/0-/4=
Ferrara,deep_svdd,Deep SVDD,gated_strict,6,6,0,"+0.0003, +0.0000, +0.0000, +0.0000, -0.0069, +0.0000",0.0,1,1,4,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.00555555555555555,1+/1-/4=
Ferrara,ewma,"EWMA (λ=0.2, k=3.0)",gated_strict,6,6,0,"-1.1444, +0.0000, +0.0000, +0.0000, +0.0878, +0.0000",0.0,1,1,4,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.09388888888888888,1+/1-/4=
Ferrara,hotelling_t2,Hotelling T²,gated_strict,6,6,0,"-1.0250, +0.0000, +0.0000, +0.0000, -0.3089, +0.0000",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.055138888888888876,0+/2-/4=
Ferrara,isolation_forest,Isolation Forest,gated_strict,6,6,0,"-1.1072, +0.0000, +0.0000, +0.0000, -0.3289, +0.0000",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.10416666666666663,0+/2-/4=
Ferrara,lstm_ae,LSTM-Autoencoder,gated_strict,6,6,0,"+0.0444, +0.0000, +0.0000, +0.0000, -0.1022, +0.0000",0.0,1,1,4,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/1-/4=
Ferrara,one_class_svm,One-Class SVM (nu=0.05),gated_strict,6,6,0,"+0.0000, +0.0000, +0.0000, +0.0000, -0.1056, +0.0000",0.0,0,1,5,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/5=
Ferrara,rms_trend,RMS-Trend (kσ),gated_strict,6,6,0,"+0.0108, +0.0000, +0.0000, +0.0000, -0.0133, +0.0000",0.0,1,1,4,2,0.5,1.0,False,1.0,False,44.0,kurt_only,-0.0036111111111111205,1+/1-/4=
Ferrara,tcn,TCN-Autoencoder,gated_strict,6,6,0,"+0.0256, +0.0000, +0.0000, +0.0000, +0.0000, +0.0000",0.0,1,0,5,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/5=
Ferrara,three_sigma,3σ Rule (σ=3.0),gated_strict,6,6,0,"-0.9894, +0.0000, +0.0000, +0.0000, -0.0956, +0.0000",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.09666666666666664,0+/2-/4=
Ferrara,transformer_ad,Transformer-AD,gated_strict,6,6,0,"-0.3078, +0.0000, +0.0000, +0.0000, -0.0189, +0.0000",0.0,0,2,4,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.0,0+/2-/4=
IMS,cusum,"CUSUM (k=0.5, h=5.0)",gated_strict,3,3,0,"+0.0000, +0.0000, +4.2667",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,deep_svdd,Deep SVDD,gated_strict,3,3,0,"+8.9298, +0.0000, +0.0000",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,ewma,"EWMA (λ=0.2, k=3.0)",gated_strict,3,3,0,"+0.0000, +0.0000, +2.1000",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,hotelling_t2,Hotelling T²,gated_strict,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,isolation_forest,Isolation Forest,gated_strict,3,3,0,"+0.0000, +0.0000, +3.4333",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,-3.4333333333333336,1+/0-/2=
IMS,lstm_ae,LSTM-Autoencoder,gated_strict,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,one_class_svm,One-Class SVM (nu=0.05),gated_strict,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,rms_trend,RMS-Trend (kσ),gated_strict,3,3,0,"+0.0000, +0.0000, +2.3667",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,1+/0-/2=
IMS,tcn,TCN-Autoencoder,gated_strict,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
IMS,three_sigma,3σ Rule (σ=3.0),gated_strict,3,3,0,"+0.0000, +0.0000, +2.1667",0.0,1,0,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,1.000000000000007,1+/0-/2=
IMS,transformer_ad,Transformer-AD,gated_strict,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
XJTU-SY,cusum,"CUSUM (k=0.5, h=5.0)",gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, +0.0000, +0.0000, -0.1167, +0.0000, +0.0000, +0.0000, +0.0000",0.0,0,1,9,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/9=
XJTU-SY,deep_svdd,Deep SVDD,gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, -0.1700, +0.0000, +0.0000, +0.0000, -0.0067, +0.0000, +0.0000",0.0,0,2,8,2,0.5,0.5,True,1.0,False,44.0,kurt_only,0.0,0+/2-/8=
XJTU-SY,ewma,"EWMA (λ=0.2, k=3.0)",gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, +0.0000, +0.0000, -0.1167, +0.0000, +0.0000, +0.0000, +0.0000",0.0,0,1,9,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/9=
XJTU-SY,hotelling_t2,Hotelling T²,gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, +0.0000, +0.0000, -0.2733, +0.0000, +0.0000, +0.0000, +0.0000",0.0,0,1,9,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/9=
XJTU-SY,isolation_forest,Isolation Forest,gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, +0.0367, +0.0000, -0.1167, +0.0000, +0.0000, +0.0000, +0.0000",0.0,1,1,8,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/1-/8=
XJTU-SY,lstm_ae,LSTM-Autoencoder,gated_strict,3,3,0,"-0.2500, +0.0000, +0.0000",0.0,0,1,2,1,1.0,1.0,True,1.0,False,44.0,kurt_only,0.0,0+/1-/2=
XJTU-SY,one_class_svm,One-Class SVM (nu=0.05),gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.0000, +0.0000",0.0,0,0,10,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/10=
XJTU-SY,rms_trend,RMS-Trend (kσ),gated_strict,10,10,0,"+0.0000, +0.0000, +0.0000, -0.1000, +0.0000, +0.0000, +0.0000, +0.0333, +0.0000, +0.0000",0.0,1,1,8,2,0.5,1.0,False,1.0,False,44.0,kurt_only,0.0,1+/1-/8=
XJTU-SY,tcn,TCN-Autoencoder,gated_strict,3,3,0,"+0.0000, +0.0000, +0.0000",0.0,0,0,3,0,1.0,1.0,False,1.0,False,44.0,kurt_only,0.0,0+/0-/3=
