dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,persistence,schema
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,decimate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,decimate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,108.69888888888889,,41.81818181818181,8.437898913230981,108.69888888888889,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,63.63636363636363,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.93222222222222,,57.57575757575758,8.921769880972917,114.93222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,decimate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,65.45454545454545,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,decimate,1,50.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,72.72727272727273,11.817233051578404,152.23222222222222,0.0,False,172,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,decimate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,93.73222222222222,,30.120481927710845,7.276091081593928,93.73222222222222,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,decimate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,97.06555555555556,,40.963855421686745,7.534845609798173,97.06555555555556,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,152.23222222222222,,65.06024096385542,11.817233051578404,152.23222222222222,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,114.93222222222222,,57.831325301204814,8.921769880972917,114.93222222222222,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,decimate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,153.89888888888888,,68.67469879518072,11.946610315680523,153.89888888888888,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,decimate,2,100.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,153.89888888888888,,68.67469879518072,11.946610315680523,153.89888888888888,0.0,False,86,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,decimate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,decimate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,96.23222222222222,,41.17647058823529,7.470156977747111,96.23222222222222,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,113.26555555555555,,55.88235294117647,8.792392616870796,113.26555555555555,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,107.03222222222222,,52.94117647058824,8.30852164912886,107.03222222222222,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,decimate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,153.89888888888888,,67.64705882352942,11.946610315680523,153.89888888888888,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,decimate,5,250.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,117.43222222222222,,58.82352941176471,9.115835777126101,117.43222222222222,0.0,False,35,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,decimate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,decimate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,100.39888888888889,,50.0,7.793600138002415,100.39888888888889,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,100.39888888888889,,50.0,7.793600138002415,100.39888888888889,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,decimate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,153.89888888888888,,72.22222222222221,11.946610315680523,153.89888888888888,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,decimate,10,500.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,113.26555555555555,,33.33333333333333,8.792392616870796,113.26555555555555,0.0,False,18,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,RMS-Trend (kσ),rms_trend,decimate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,0.0,,0.0,0.0,0.0,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,3σ Rule (σ=3.0),three_sigma,decimate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,100.39888888888889,,55.55555555555556,7.793600138002415,100.39888888888889,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,100.39888888888889,,55.55555555555556,7.793600138002415,100.39888888888889,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,100.39888888888889,,55.55555555555556,7.793600138002415,100.39888888888889,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Hotelling T²,hotelling_t2,decimate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,177.29888888888888,,88.88888888888889,13.763067103674315,177.29888888888888,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,1st_test,42,Isolation Forest,isolation_forest,decimate,20,1160.0,2003-11-25 10:47:00,2003-11-25 23:39:56,12.88,100.39888888888889,,44.44444444444444,7.793600138002415,100.39888888888889,0.0,False,9,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.0,9.5,0.0,0.848,53.0,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,49.666666666666664,12.833333333333334,0.0,0.7946666666666666,49.666666666666664,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,62.166666666666664,0.3333333333333333,0.0,0.9946666666666666,0.0,33.33333333333333,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.833333333333336,8.666666666666666,0.0,0.8613333333333334,53.833333333333336,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,48.833333333333336,13.666666666666666,0.0,0.7813333333333333,48.833333333333336,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,59.666666666666664,2.8333333333333335,0.0,0.9546666666666667,59.666666666666664,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,59.666666666666664,2.8333333333333335,0.0,0.9546666666666667,59.666666666666664,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,26.333333333333332,36.166666666666664,0.0,0.42133333333333334,26.333333333333332,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,47.166666666666664,15.333333333333334,,0.7546666666666666,0.0,100.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,47.166666666666664,15.333333333333334,,0.7546666666666666,0.0,100.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,47.166666666666664,15.333333333333334,,0.7546666666666666,0.0,100.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,47.166666666666664,15.333333333333334,,0.7546666666666666,0.0,100.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.0,9.5,0.0,0.848,53.0,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,49.666666666666664,12.833333333333334,0.0,0.7946666666666666,49.666666666666664,0.0,True,78,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.0,9.5,0.0,0.848,53.0,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,49.666666666666664,12.833333333333334,0.0,0.7946666666666666,49.666666666666664,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,40,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,54.666666666666664,7.833333333333333,0.0,0.8746666666666666,54.666666666666664,0.0,True,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,16,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,54.666666666666664,7.833333333333333,0.0,0.8746666666666666,54.666666666666664,0.0,True,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,8,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,4,10,3,False,True,terminal,3,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,9.666666666666666,34.833333333333336,0.0,0.21722846441947563,9.666666666666666,0.0,True,506,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,506,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,506,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,506,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,315.85,,4.845814977973569,7.097752808988765,315.85,0.0,True,506,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,0.881057268722467,1.3408239700374531,59.666666666666664,0.0,True,506,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,3.8333333333333335,40.666666666666664,0.0,0.08614232209737828,3.8333333333333335,0.0,True,253,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,253,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,27.166666666666668,17.333333333333332,0.0,0.6104868913857678,27.166666666666668,0.0,True,253,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,25.5,19.0,0.0,0.5730337078651685,25.5,0.0,True,253,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,315.85,,5.3097345132743365,7.097752808988765,315.85,0.0,True,253,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,253,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,8.0,36.5,0.0,0.1797752808988764,8.0,0.0,True,102,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,33.0,11.5,0.0,0.7415730337078652,33.0,0.0,True,102,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,58.0,,4.395604395604396,1.303370786516854,58.0,0.0,True,102,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,3,False,True,terminal,3,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,3,False,True,terminal,3,invariant
