dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,onset_indicator,feature_mode
ONGC,LPC,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.266666666666666,,89.32203389830508,2.244338772119005,0.0,94.44444444444444,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,33.833333333333336,,92.20338983050847,2.1531227350669093,0.0,14.814814814814813,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Hotelling T²,hotelling_t2,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.333333333333336,,15.593220338983052,2.248581378493521,0.0,29.629629629629626,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Isolation Forest,isolation_forest,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.333333333333336,,26.101694915254235,2.248581378493521,0.0,35.18518518518518,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Deep SVDD,deep_svdd,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,0.0,15.713611111111112,0.0,0.0,0.0,0.0,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,LSTM-Autoencoder,lstm_ae,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,100.0,2.2507026816807794,0.0,100.0,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,TCN-Autoencoder,tcn,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,100.0,2.2507026816807794,0.0,100.0,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,Transformer-AD,transformer_ad,aggregate,10,2.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,100.0,2.2507026816807794,0.0,100.0,False,1068,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,RMS-Trend (kσ),rms_trend,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,22.716666666666665,,1.015228426395939,1.4456681221163534,22.716666666666665,0.0,True,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
ONGC,LPC,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,3.0,2023-11-12 18:03:11,2023-11-13 09:46:00,15.71,35.36666666666667,,42.63959390862944,2.2507026816807794,0.0,100.0,False,712,3,1,True,False,terminal,pca1,load_pipeline (invariant)
