run,kind,method,sigma_k,onset,onset_pct,max_lead_hours,run_span_hours
Bearing1_3,rms_max,cusum,3.0,2019-01-01 00:59:00,37.5796178343949,1.6333333333333333,2.6166666666666667
Bearing1_3,rms_max,cusum,4.0,2019-01-01 00:59:00,37.5796178343949,1.6333333333333333,2.6166666666666667
Bearing1_3,rms_max,cusum,5.0,2019-01-01 00:59:00,37.5796178343949,1.6333333333333333,2.6166666666666667
Bearing1_3,rms_kurt,terminal,3.0,2019-01-01 01:23:00,52.86624203821656,1.2333333333333334,2.6166666666666667
Bearing1_3,rms_kurt,terminal,4.0,2019-01-01 01:31:00,57.961783439490446,1.1,2.6166666666666667
Bearing1_3,rms_kurt,terminal,5.0,2019-01-01 01:34:00,59.87261146496815,1.05,2.6166666666666667
Bearing1_3,rms_kurt,sigma,3.0,2019-01-01 01:23:00,52.86624203821656,1.2333333333333334,2.6166666666666667
Bearing1_3,rms_kurt,sigma,4.0,2019-01-01 01:31:00,57.961783439490446,1.1,2.6166666666666667
Bearing1_3,rms_kurt,sigma,5.0,2019-01-01 01:34:00,59.87261146496815,1.05,2.6166666666666667
Bearing1_3,rms_kurt,cusum,3.0,2019-01-01 01:00:00,38.21656050955414,1.6166666666666667,2.6166666666666667
Bearing1_3,rms_kurt,cusum,4.0,2019-01-01 01:00:00,38.21656050955414,1.6166666666666667,2.6166666666666667
Bearing1_3,rms_kurt,cusum,5.0,2019-01-01 01:00:00,38.21656050955414,1.6166666666666667,2.6166666666666667
Bearing1_3,pca1,terminal,3.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_3,pca1,terminal,4.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_3,pca1,terminal,5.0,2019-01-01 02:13:00,84.71337579617834,0.4,2.6166666666666667
Bearing1_3,pca1,sigma,3.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_3,pca1,sigma,4.0,2019-01-01 02:12:00,84.07643312101911,0.4166666666666667,2.6166666666666667
Bearing1_3,pca1,sigma,5.0,2019-01-01 02:17:00,87.26114649681529,0.3333333333333333,2.6166666666666667
